# crate	file	line	item	transpiled_type	class	safe_type	evidence
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	954	edgeid_id_hashtab	*mut uint64_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	955	edgeid_ptr_hashtab	*mut *mut fsedge	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	956	snapshot_inodehash	*mut ::core::ffi::c_void =	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	959	fsinfo_files	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	960	fsinfo_ugfiles	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	961	fsinfo_mfiles	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	962	fsinfo_mtfiles	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	963	fsinfo_msfiles	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	964	fsinfo_chunks	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	965	fsinfo_ugchunks	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	966	fsinfo_mchunks	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	967	fsinfo_msgbuff	*mut ::core::ffi::c_char =	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	969	fsinfo_msgbuffleng	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	970	fsinfo_loopstart	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	971	fsinfo_loopend	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	972	stats_statfs	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	973	stats_getattr	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	974	stats_setattr	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	975	stats_lookup	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	976	stats_mkdir	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	977	stats_rmdir	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	978	stats_symlink	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	979	stats_readlink	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	980	stats_mknod	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	981	stats_unlink	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	982	stats_rename	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	983	stats_link	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	984	stats_readdir	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	985	stats_open	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	986	stats_readchunk	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	987	stats_writechunk	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	988	stats_snapshot	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	989	stats_truncate	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	990	stats_getxattr	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	991	stats_setxattr	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	992	stats_getfacl	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	993	stats_setfacl	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	994	stats_create	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/filesystem.rs	995	stats_meta	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/flocklocks.rs	233	inodehash	*mut *mut inodelocks	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/flocklocks.rs	234	FlocksMode	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/flocklocks.rs	235	DebugInfo	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/flocklocks.rs	7	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/iptosesid.rs	10	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/iptosesid.rs	83	head	*mut iptosesid	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/itree.rs	9	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	16338	readbuff	*mut uint8_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	16339	readbuffsize	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	16808	lastaction	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1821	matoclservhead	*mut matoclserventry	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1822	lsock	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1823	lsockpdescpos	int32_t	STATIC	AtomicI32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1824	master_processid	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1827	lwchunkshashhead	[*mut lwchunks; 256]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1828	lwchunkshashtail	[*mut *mut lwchunks; 256] =	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1830	swchunkshash	[*mut swchunks; 256]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1831	ListenHost	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1832	ListenPort	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1833	listenip	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1834	listenport	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1835	CreateFirstChunk	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1836	DefaultTimeout	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1837	ForceTimeout	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1838	RestrictIncompatibleClientVersions	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1839	InstanceName	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1840	InstanceNameLeng	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1841	stats_prcvd	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1842	stats_psent	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1843	stats_brcvd	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1844	stats_bsent	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1845	stats_mounts_bread	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1846	stats_mounts_bwrite	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1847	stats_mounts_rcnt	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1848	stats_mounts_wcnt	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1849	stats_mounts_fcnt	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1850	stats_mounts_brcvd	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1851	stats_mounts_bsent	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	1852	stats_lcnt	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	3772	vstring	[::core::ffi::c_char; 9]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	4160	inodetab	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	4161	psizetab	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	4162	tabsleng	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6788	inodetab	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6789	inodetabsize	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6891	inodetab	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6892	atimetab	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6893	mtimetab	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	6894	tabsizes	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	7226	gid	*mut uint32_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matoclserv.rs	7227	gidleng	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1525	replreasons	[*const ::core::ffi::c_char; 17]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1544	opreasons	[*const ::core::ffi::c_char; 4]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1550	matocsservhead	*mut matocsserventry	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1551	lsock	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1552	lsockpdescpos	int32_t	STATIC	AtomicI32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1553	receivingchunks	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1554	gusagediff	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1555	gtotalspace	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1556	gusedspace	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1557	gavailspace	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1558	gfreespace	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1559	valid_servers_count	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1560	almostfull_servers_count	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1561	replallowed_servers_count	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1562	ListenHost	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1563	ListenPort	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1564	listenip	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1565	listenport	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1566	DefaultTimeout	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1567	ForceTimeout	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1568	AuthCode	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1569	RemapMask	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1570	RemapSrc	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1571	RemapDst	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1572	ReserveSpaceValue	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1573	ReserveSpaceMode	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1574	ChunkServerCheck	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1577	optype_str	[*const ::core::ffi::c_char; 6]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1585	ophash	[*mut opsrv; 256]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1586	opsrvfreehead	*mut opsrv	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1818	reptype_str	[*const ::core::ffi::c_char; 5]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1825	rephash	[*mut repdst; 256]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1826	repsrcfreehead	*mut repsrc	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	1827	repdstfreehead	*mut repdst	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	2612	servtab	[servsort; 10000]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	2686	servtab	[rservsort; 10000]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	2748	fcnt	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	2998	servtab	*mut *mut matocsserventry =	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	3884	empty	*mut ::core::ffi::c_char =	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	5854	vstring	[::core::ffi::c_char; 9]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	7	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	7579	readbuff	*mut uint8_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	7580	readbuffsize	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	8078	lastaction	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	837	errtab	[*const ::core::ffi::c_char; 65]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matocsserv.rs	911	bitcount_tab	[uint8_t; 256]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	1647	readbuff	*mut uint8_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	1648	readbuffsize	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	2120	lastaction	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	33	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	431	matomlservhead	*mut matomlserventry	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	432	lsock	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	433	lsockpdescpos	int32_t	STATIC	AtomicI32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	434	ListenHost	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	435	ListenPort	*mut ::core::ffi::c_char	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	436	listenip	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	437	listenport	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	438	DefaultTimeout	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	439	ForceTimeout	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	440	BackMetaCopies	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/matomlserv.rs	647	vstring	[::core::ffi::c_char; 9]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/merger.rs	121	heap	*mut hentry	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/merger.rs	122	heapsize	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/merger.rs	123	maxidhole	int64_t	STATIC	AtomicI64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/merger.rs	124	lastlv	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/merger.rs	125	firstlv	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/merger.rs	13	stdout	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	1950	meta_emergency_locations	[*const ::core::ffi::c_char; 9]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	2001	storestarttime	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	2523	last_store_htime	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	491	metaversion	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	492	metaid	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	493	ignoreflag	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	494	allowautorestore	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	495	emptystart	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	496	verboselevel	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	497	lastsuccessfulstore	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	498	laststoretime	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	499	laststorestatus	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	500	laststoremetaversion	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	501	laststorechecksum	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	502	BackMetaCopies	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	503	MetaSaveFreq	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	504	MetaCheckFreq	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	505	MetaDownloadFreq	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	506	MetaSaveOffset	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	507	MetaSaveOffsetLocal	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	508	metasaverpid	pid_t	STATIC	AtomicI32	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	509	metasavermode	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	510	metasaverkilled	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	511	chlog_keep_head	*mut chlog_keep	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/metadata.rs	8	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmaster	mfsmaster/src/mfsmaster/missinglog.rs	74	mloghash	*mut mlogentry	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
